Date,Time,Final Value,Annual Return,Sharpe Ratio,Sortino Ratio,Max Drawdown,Avg Drawdown,Normalized Score,Focus Annual Return,Focus Sharpe Ratio,Focus Sortino Ratio,Focus Max Drawdown,Focus Avg Drawdown,Focus Normalized Score,Blended Score,Lookback Period 1,Lookback Period 2,Lookback Period 3,Central Annual Return,Central Sharpe Ratio,Central Sortino Ratio,Central Max Drawdown,Central Avg Drawdown,Std Annual Return,Std Sharpe Ratio,Std Sortino Ratio,Std Max Drawdown,Std Avg Drawdown,focus start date,focus date end
2025-09-13,11:52:02,"$13,031,792,486",50.03%,1.55713,1.564,-53.71%,-10.72%,0.935,75.51%,2.49903,2.507,-27.84%,-8.39%,5.189,3.062,134,178,186,0.445,1.35,1.3,-0.58,-0.11,0.045,0.2,0.16,0.075,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:52:12,"$7,306,804,157",47.55%,1.48366,1.482,-53.71%,-11.71%,0.517,79.18%,2.60186,2.732,-25.73%,-5.79%,6.138,3.327,67,175,199,0.445,1.35,1.3,-0.58,-0.11,0.045,0.2,0.16,0.075,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:53:59,"$6,859,994,922",47.28%,1.51467,1.493,-63.07%,-11.99%,0.262,81.72%,2.75055,2.864,-25.93%,-6.85%,6.419,3.340,54,108,183,0.445,1.35,1.3,-0.58,-0.11,0.045,0.2,0.16,0.075,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:54:53,"$16,116,024,521",50.95%,1.63400,1.632,-52.31%,-9.63%,1.321,79.68%,2.59955,2.748,-25.93%,-7.68%,5.921,3.621,75,108,137,0.445,1.35,1.3,-0.58,-0.11,0.045,0.2,0.16,0.075,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:58:01,"$19,553,374,033",51.79%,1.64175,1.651,-52.31%,-9.33%,1.429,78.65%,2.57174,2.684,-25.93%,-6.67%,5.902,3.666,78,108,130,0.445,1.35,1.3,-0.58,-0.11,0.045,0.2,0.16,0.075,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:58:24,"$11,211,455,902",49.38%,1.54209,1.556,-53.71%,-10.25%,1.562,71.23%,2.37622,2.373,-27.84%,-8.27%,6.460,4.011,162,201,239,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:58:28,"$9,411,526,808",48.63%,1.51743,1.520,-53.71%,-11.35%,1.258,73.70%,2.43527,2.420,-27.84%,-8.56%,6.813,4.036,145,202,248,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:58:34,"$14,452,703,151",50.48%,1.56708,1.573,-53.71%,-10.99%,1.631,76.69%,2.52375,2.538,-27.84%,-8.52%,7.396,4.514,144,179,193,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:58:43,"$10,154,164,075",48.95%,1.52967,1.531,-52.31%,-11.71%,1.286,78.48%,2.55688,2.620,-27.84%,-7.80%,7.824,4.555,97,134,207,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,11:59:44,"$9,920,441,099",48.85%,1.53253,1.542,-53.81%,-11.49%,1.312,78.50%,2.57720,2.631,-27.84%,-7.97%,7.847,4.579,105,151,235,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:00:07,"$17,246,787,261",51.24%,1.60974,1.628,-52.81%,-9.94%,1.986,75.36%,2.47360,2.563,-27.84%,-7.89%,7.305,4.645,101,112,179,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:02:31,"$15,692,087,087",50.83%,1.57489,1.573,-63.73%,-12.45%,1.409,79.79%,2.62764,2.672,-27.84%,-7.97%,8.102,4.756,103,144,186,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:02:39,"$18,959,264,694",51.66%,1.62205,1.624,-52.31%,-10.55%,1.963,79.38%,2.62307,2.669,-27.84%,-7.80%,8.073,5.018,96,134,194,0.425,1.35,1.35,-0.58,-0.125,0.02,0.135,0.16,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:05:02,"$3,269,675,510",44.17%,1.42243,1.364,-63.60%,-12.28%,-0.167,54.00%,1.84007,1.892,-28.37%,-7.93%,4.006,1.919,43,46,295,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:05:04,"$1,006,093,211",39.36%,1.25340,1.227,-66.11%,-14.05%,-1.725,67.14%,2.20726,2.312,-25.93%,-7.06%,7.708,2.992,22,122,199,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:05:08,"$7,151,499,990",47.46%,1.48880,1.503,-57.03%,-11.47%,0.773,74.43%,2.42401,2.483,-27.84%,-8.09%,9.625,5.199,137,140,232,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:05:21,"$13,706,622,795",50.25%,1.57799,1.600,-52.31%,-10.24%,1.699,72.85%,2.37851,2.486,-27.84%,-8.32%,9.260,5.479,106,127,144,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:05:24,"$8,393,234,878",48.14%,1.53536,1.512,-63.73%,-12.04%,0.987,77.38%,2.51610,2.642,-25.73%,-7.75%,10.626,5.807,78,94,136,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:05:36,"$13,075,123,412",50.04%,1.56616,1.571,-56.22%,-10.87%,1.521,75.65%,2.51634,2.522,-27.84%,-8.30%,10.214,5.867,142,185,188,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:06:17,"$12,878,825,099",49.98%,1.57899,1.590,-52.31%,-11.00%,1.627,75.66%,2.48905,2.547,-27.84%,-8.31%,10.136,5.882,107,136,187,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:06:49,"$5,661,344,001",46.47%,1.44635,1.433,-63.73%,-12.64%,0.266,81.30%,2.62548,2.767,-25.93%,-7.01%,11.744,6.005,67,140,165,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:07:13,"$7,772,235,628",47.81%,1.49836,1.495,-63.73%,-11.63%,0.781,79.33%,2.61401,2.734,-25.93%,-6.32%,11.471,6.126,77,136,166,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:09:00,"$8,068,233,547",47.97%,1.50443,1.498,-53.71%,-11.30%,0.916,81.12%,2.64410,2.753,-25.73%,-6.02%,11.831,6.374,47,140,201,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:09:20,"$38,704,713,114",54.81%,1.71856,1.747,-52.31%,-9.29%,3.067,74.94%,2.43396,2.552,-27.84%,-8.57%,9.815,6.441,109,112,186,0.435,1.45,1.35,-0.56,-0.105,0.02,0.045000000000000005,0.12,0.27,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:42,"$475,143,581",36.38%,1.20415,1.141,-67.43%,-14.40%,-3.516,61.41%,2.03247,2.103,-30.32%,-9.35%,6.935,1.710,22,59,186,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:45,"$4,840,415,620",45.81%,1.42927,1.417,-56.59%,-12.27%,0.172,56.19%,1.85052,1.828,-29.77%,-9.63%,4.725,2.449,34,197,285,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:47,"$1,280,110,861",40.33%,1.32878,1.273,-71.47%,-14.20%,-1.993,63.62%,2.15805,2.201,-29.01%,-7.67%,7.986,2.996,28,65,227,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:49,"$5,725,105,596",46.51%,1.48250,1.458,-52.31%,-11.90%,0.557,60.32%,2.06566,2.005,-27.84%,-8.42%,6.568,3.563,99,104,250,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:52,"$11,078,380,969",49.33%,1.52219,1.512,-64.80%,-12.44%,1.428,61.67%,2.11671,2.061,-27.84%,-8.45%,7.119,4.274,93,196,253,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:54,"$11,118,388,966",49.34%,1.55838,1.581,-52.81%,-10.99%,1.719,67.34%,2.16893,2.277,-31.50%,-8.94%,9.154,5.437,108,115,129,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:11:58,"$17,318,761,216",51.26%,1.59698,1.607,-53.71%,-9.70%,2.435,69.13%,2.29434,2.304,-27.84%,-8.37%,9.946,6.190,107,206,231,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:12:02,"$15,113,650,555",50.67%,1.56999,1.579,-53.71%,-10.25%,2.157,71.42%,2.38159,2.368,-27.84%,-8.47%,10.835,6.496,154,221,230,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:12:05,"$22,115,330,707",52.33%,1.65237,1.674,-56.33%,-10.77%,2.861,78.18%,2.52113,2.659,-27.84%,-7.47%,13.510,8.186,95,109,151,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:17:43,"$16,207,115,995",50.97%,1.61081,1.616,-56.33%,-11.35%,2.291,79.64%,2.60908,2.715,-27.84%,-7.81%,14.129,8.210,97,108,157,0.455,1.45,1.3,-0.56,-0.11,0.006666666666666667,0.15,0.14,0.31500000000000006,0.045,2003-01-01,2009-12-31
2025-09-13,12:18:18,"$7,785,963,172",47.82%,1.48186,1.485,-53.71%,-11.68%,0.751,76.32%,2.55468,2.525,-27.84%,-8.17%,7.126,3.938,134,187,242,0.445,1.35,1.3,-0.56,-0.105,0.02,0.18,0.14,0.075,0.045,2003-01-01,2009-12-31
2025-09-13,12:18:53,"$13,274,604,175",50.11%,1.55567,1.569,-53.71%,-10.68%,1.227,75.55%,2.48590,2.532,-27.84%,-8.48%,6.969,4.098,144,174,183,0.445,1.35,1.3,-0.56,-0.105,0.02,0.18,0.14,0.075,0.045,2003-01-01,2009-12-31
2025-09-13,12:19:44,"$9,931,357,711",48.86%,1.53020,1.537,-53.71%,-10.81%,1.022,77.71%,2.53558,2.599,-27.84%,-7.95%,7.358,4.190,93,137,207,0.445,1.35,1.3,-0.56,-0.105,0.02,0.18,0.14,0.075,0.045,2003-01-01,2009-12-31
2025-09-13,12:19:57,"$8,804,149,154",48.34%,1.52981,1.525,-62.53%,-12.31%,0.651,84.01%,2.67679,2.842,-25.93%,-7.23%,8.575,4.613,54,108,137,0.445,1.35,1.3,-0.56,-0.105,0.02,0.18,0.14,0.075,0.045,2003-01-01,2009-12-31
2025-09-13,12:24:46,"$899,533,556",38.91%,1.21677,1.172,-79.56%,-15.96%,-1.596,44.65%,1.50743,1.467,-31.58%,-10.41%,0.244,-0.676,21,216,274,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:24:48,"$1,138,972,625",39.85%,1.27578,1.233,-67.78%,-13.96%,-1.204,52.67%,1.71586,1.711,-31.51%,-10.80%,1.619,0.207,29,80,221,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:24:50,"$13,618,249,409",50.22%,1.58308,1.602,-52.31%,-10.22%,0.923,73.62%,2.40408,2.490,-27.84%,-8.32%,5.701,3.312,112,137,158,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:24:54,"$15,039,005,630",50.65%,1.56791,1.577,-53.71%,-10.96%,0.883,78.43%,2.59331,2.601,-27.84%,-8.20%,6.576,3.730,136,187,192,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:29:42,"$11,945,174,950",49.65%,1.56858,1.580,-52.31%,-11.55%,0.782,79.73%,2.59719,2.671,-27.84%,-8.43%,6.792,3.787,133,134,158,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:30:28,"$13,118,206,103",50.06%,1.53932,1.545,-65.06%,-12.81%,0.610,81.75%,2.67460,2.767,-27.84%,-7.95%,7.231,3.920,127,159,179,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:30:43,"$16,411,802,633",51.03%,1.56221,1.569,-64.80%,-12.21%,0.786,83.44%,2.72513,2.819,-27.84%,-7.94%,7.533,4.160,121,158,184,0.455,1.45,1.4,-0.54,-0.105,0.02,0.15,0.16,0.27,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:31:22,"$2,789,945,138",43.51%,1.39455,1.358,-68.21%,-13.39%,-0.105,69.23%,2.31835,2.380,-25.73%,-7.56%,4.019,1.957,62,100,168,0.435,1.35,1.4,-0.58,-0.115,0.05,0.135,0.16,0.27,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,12:31:26,"$8,183,009,089",48.03%,1.48791,1.464,-72.47%,-14.08%,0.298,77.24%,2.47515,2.606,-32.89%,-9.23%,4.763,2.530,71,108,149,0.435,1.35,1.4,-0.58,-0.115,0.05,0.135,0.16,0.27,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,12:31:33,"$16,051,941,307",50.93%,1.59469,1.598,-53.71%,-9.92%,0.976,83.42%,2.78002,2.867,-25.73%,-5.79%,5.922,3.449,77,165,173,0.435,1.35,1.4,-0.58,-0.115,0.05,0.135,0.16,0.27,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,12:35:45,"$14,122,905,878",50.38%,1.58283,1.582,-53.71%,-10.12%,0.912,85.45%,2.81590,2.922,-25.73%,-5.88%,6.123,3.517,75,161,174,0.435,1.35,1.4,-0.58,-0.115,0.05,0.135,0.16,0.27,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,12:44:45,"$8,089,211,658",47.98%,1.49542,1.487,-53.71%,-11.08%,1.208,80.23%,2.59854,2.697,-25.73%,-6.05%,10.908,6.058,47,137,211,0.435,1.45,1.3,-0.58,-0.11,0.045,0.165,0.04,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:45:33,"$11,798,322,686",49.60%,1.53599,1.528,-64.99%,-12.08%,1.318,79.35%,2.67198,2.766,-25.93%,-6.11%,11.294,6.306,56,130,187,0.435,1.45,1.3,-0.58,-0.11,0.045,0.165,0.04,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:48:03,"$10,954,101,157",49.28%,1.54699,1.530,-53.71%,-10.79%,1.584,81.09%,2.74970,2.821,-26.49%,-5.86%,11.767,6.675,63,183,188,0.435,1.45,1.3,-0.58,-0.11,0.045,0.165,0.04,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:50:00,"$10,418,343,233",49.06%,1.52960,1.519,-52.31%,-11.17%,1.459,82.59%,2.73893,2.838,-25.73%,-5.64%,11.945,6.702,67,184,191,0.435,1.45,1.3,-0.58,-0.11,0.045,0.165,0.04,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:50:11,"$10,169,439,252",48.96%,1.53425,1.518,-53.71%,-10.17%,1.579,81.92%,2.76067,2.835,-26.49%,-5.89%,11.887,6.733,63,186,190,0.435,1.45,1.3,-0.58,-0.11,0.045,0.165,0.04,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:50:42,"$15,016,075,890",50.64%,1.57559,1.578,-53.71%,-10.86%,1.911,83.99%,2.77020,2.893,-25.73%,-5.68%,12.313,7.112,67,181,196,0.435,1.45,1.3,-0.58,-0.11,0.045,0.165,0.04,0.27,0.015000000000000001,2003-01-01,2009-12-31
2025-09-13,12:51:24,"$6,205,815,689",46.86%,1.47366,1.460,-53.71%,-11.05%,1.027,60.20%,2.08871,2.005,-27.84%,-8.68%,7.834,4.430,117,228,254,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:51:27,"$4,157,145,315",45.17%,1.44004,1.443,-55.70%,-12.35%,0.629,71.34%,2.31460,2.404,-27.84%,-8.67%,11.327,5.978,101,133,144,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:51:31,"$9,843,684,994",48.82%,1.51639,1.525,-54.22%,-11.08%,1.614,69.12%,2.28742,2.288,-27.84%,-9.01%,10.521,6.068,127,222,226,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:51:43,"$5,971,263,537",46.69%,1.47608,1.471,-52.31%,-11.21%,1.118,81.19%,2.56933,2.712,-25.73%,-6.17%,14.564,7.841,52,136,138,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:52:28,"$7,763,061,825",47.81%,1.51469,1.516,-52.31%,-11.28%,1.566,78.80%,2.58998,2.647,-27.84%,-7.94%,14.119,7.842,134,140,167,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:53:02,"$12,908,130,287",49.99%,1.55574,1.569,-54.07%,-11.26%,2.062,77.30%,2.56876,2.601,-27.84%,-7.82%,13.734,7.898,136,160,198,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:53:59,"$12,033,647,025",49.68%,1.56634,1.569,-52.31%,-10.76%,2.154,78.28%,2.58065,2.617,-27.84%,-8.03%,13.903,8.028,106,145,164,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:55:15,"$20,380,571,763",51.97%,1.64265,1.668,-52.31%,-10.26%,3.107,76.84%,2.50487,2.620,-27.84%,-8.30%,13.508,8.308,107,136,173,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:55:33,"$18,857,932,286",51.63%,1.63082,1.643,-52.31%,-10.19%,2.914,80.80%,2.66267,2.728,-27.84%,-7.86%,14.941,8.927,106,145,175,0.445,1.35,1.4,-0.56,-0.115,0.045,0.045000000000000005,0.04,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,12:58:06,"$2,569,747,685",43.17%,1.38874,1.365,-58.75%,-13.17%,-0.080,66.18%,2.15001,2.246,-30.82%,-9.00%,3.847,1.884,24,114,161,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,12:58:09,"$15,064,797,834",50.66%,1.59133,1.571,-53.71%,-10.92%,0.944,61.75%,2.12458,2.064,-27.84%,-8.90%,3.489,2.216,93,193,298,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,12:58:11,"$9,525,413,150",48.68%,1.53018,1.536,-52.31%,-11.20%,0.775,70.73%,2.31925,2.383,-27.84%,-8.05%,4.532,2.654,97,118,195,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,12:58:15,"$9,241,755,392",48.55%,1.53937,1.547,-52.31%,-10.71%,0.815,71.65%,2.34491,2.435,-27.84%,-8.11%,4.669,2.742,99,110,173,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,12:58:35,"$18,918,508,797",51.65%,1.61477,1.626,-53.71%,-10.47%,1.102,75.60%,2.49114,2.520,-27.84%,-8.48%,5.105,3.104,98,177,179,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,12:59:33,"$14,685,451,656",50.55%,1.57137,1.557,-64.80%,-10.97%,0.596,82.64%,2.72776,2.814,-25.73%,-5.89%,6.220,3.408,76,157,172,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,13:01:46,"$10,300,226,397",49.01%,1.52070,1.503,-64.80%,-11.97%,0.367,85.02%,2.80576,2.908,-25.73%,-5.92%,6.536,3.452,76,158,162,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,13:01:51,"$16,800,186,697",51.13%,1.64961,1.661,-52.31%,-8.98%,1.270,78.30%,2.57377,2.690,-25.93%,-6.44%,5.668,3.469,78,109,161,0.455,1.35,1.3,-0.56,-0.11,0.06,0.15,0.14,0.075,0.058499999999999996,2003-01-01,2009-12-31
2025-09-13,13:04:40,"$12,727,907,247",49.93%,1.57540,1.576,-52.31%,-10.47%,0.786,74.51%,2.44402,2.531,-25.93%,-7.77%,4.714,2.750,74,113,127,0.465,1.35,1.35,-0.56,-0.105,0.06,0.18,0.14,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,13:05:35,"$12,283,454,645",49.77%,1.55223,1.552,-56.00%,-11.31%,0.600,79.20%,2.60956,2.627,-27.84%,-8.26%,5.128,2.864,135,182,196,0.465,1.35,1.35,-0.56,-0.105,0.06,0.18,0.14,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,13:08:28,"$19,292,275,679",51.73%,1.59930,1.613,-53.71%,-10.71%,0.882,77.79%,2.56877,2.582,-27.84%,-8.34%,4.969,2.926,132,187,192,0.465,1.35,1.35,-0.56,-0.105,0.06,0.18,0.14,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,13:09:48,"$21,051,070,559",52.12%,1.61777,1.628,-53.71%,-10.45%,0.944,78.82%,2.60378,2.616,-27.84%,-8.18%,5.094,3.019,139,186,196,0.465,1.35,1.35,-0.56,-0.105,0.06,0.18,0.14,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,13:10:33,"$13,635,172,097",50.22%,1.61267,1.616,-52.31%,-9.46%,0.924,85.66%,2.79178,2.938,-25.73%,-6.08%,6.106,3.515,75,134,140,0.465,1.35,1.35,-0.56,-0.105,0.06,0.18,0.14,0.075,0.07200000000000001,2003-01-01,2009-12-31
2025-09-13,13:11:12,"$7,554,746,434",47.69%,1.49456,1.472,-64.80%,-12.18%,0.827,47.70%,1.67852,1.597,-27.84%,-9.27%,1.497,1.162,84,238,254,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:15,"$1,281,533,248",40.33%,1.27311,1.238,-70.77%,-14.65%,-2.032,66.93%,2.20025,2.286,-25.93%,-7.23%,8.832,3.400,22,157,229,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:17,"$5,032,159,046",45.97%,1.47373,1.450,-67.78%,-12.51%,0.233,67.66%,2.23001,2.318,-25.93%,-8.00%,9.108,4.670,60,109,168,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:25,"$8,238,178,515",48.06%,1.50137,1.509,-53.71%,-11.23%,1.091,68.32%,2.24961,2.253,-27.84%,-8.66%,9.206,5.148,97,215,231,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:26,"$9,288,647,018",48.57%,1.53786,1.554,-52.31%,-10.83%,1.364,67.89%,2.21481,2.306,-27.84%,-8.75%,9.115,5.240,111,116,146,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:34,"$9,310,081,796",48.58%,1.51469,1.520,-53.71%,-10.72%,1.288,72.97%,2.42456,2.446,-27.84%,-8.42%,11.056,6.172,158,182,226,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:41,"$9,463,020,656",48.65%,1.52920,1.533,-52.31%,-11.61%,1.330,76.98%,2.53411,2.561,-27.84%,-8.37%,12.535,6.932,114,144,186,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:11:59,"$14,181,224,372",50.39%,1.56773,1.563,-61.06%,-11.68%,1.877,75.63%,2.51088,2.531,-27.84%,-8.39%,12.061,6.969,96,184,192,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:12:22,"$13,675,968,119",50.24%,1.55884,1.557,-64.80%,-12.24%,1.775,80.77%,2.61194,2.698,-27.84%,-7.86%,13.955,7.865,84,140,155,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
2025-09-13,13:14:30,"$11,119,296,150",49.34%,1.54057,1.521,-64.80%,-11.92%,1.446,81.25%,2.72371,2.791,-25.73%,-5.69%,14.410,7.928,74,156,178,0.455,1.45,1.35,-0.56,-0.125,0.006666666666666667,0.2,0.14,0.31500000000000006,0.08549999999999999,2003-01-01,2009-12-31
